RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,date,rental_price
94732,2653,85016,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6/30/2025,1736.270393
78917,2654,48035,zip,MI,MI,Clinton Township,"Detroit-Warren-Dearborn, MI",Macomb County,6/30/2025,1180.666667
96495,2655,91752,zip,CA,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,6/30/2025,3271.285714
96446,2656,91601,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2759.325698
100135,2658,99163,zip,WA,WA,Pullman,"Pullman, WA",Whitman County,6/30/2025,1415.481481
96356,2659,91326,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,4601.835979
81274,2660,53188,zip,WI,WI,Waukesha,"Milwaukee-Waukesha, WI",Waukesha County,6/30/2025,1548.174603
71776,2662,32084,zip,FL,FL,Saint Augustine,"Jacksonville, FL",Saint Johns County,6/30/2025,2084.341991
79800,2663,49548,zip,MI,MI,Kentwood,"Grand Rapids-Kentwood, MI",Kent County,6/30/2025,1308.625
58749,2664,2368,zip,MA,MA,Randolph,"Boston-Cambridge-Newton, MA-NH",Norfolk County,6/30/2025,2605
94273,2665,83687,zip,ID,ID,Nampa,"Boise City, ID",Canyon County,6/30/2025,1747.619658
69688,2666,28054,zip,NC,NC,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,6/30/2025,1693.03367
95019,2668,85635,zip,AZ,AZ,Sierra Vista,"Sierra Vista-Douglas, AZ",Cochise County,6/30/2025,1403.648052
88485,2669,70122,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,6/30/2025,1566.926587
69840,2670,28304,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,6/30/2025,1408.293651
96680,2671,92139,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6/30/2025,3597.555556
88817,2671,70808,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,6/30/2025,1534.902357
96909,2673,92551,zip,CA,CA,Moreno Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,6/30/2025,2678.152778
72601,2673,33435,zip,FL,FL,Boynton Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,6/30/2025,2397.873149
93037,2673,79707,zip,TX,TX,Midland,"Midland, TX",Midland County,6/30/2025,1617.905106
92356,2676,78260,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,6/30/2025,1923.166667
69449,2677,27609,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,6/30/2025,1716.984924
74743,2678,38301,zip,TN,TN,Jackson,"Jackson, TN",Madison County,6/30/2025,1427.777778
96517,2679,91780,zip,CA,CA,Temple City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2929.444444
93281,2680,80204,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,6/30/2025,2028.47217
58778,2681,2472,zip,MA,MA,Watertown,"Boston-Cambridge-Newton, MA-NH",Middlesex County,6/30/2025,3184.44883
99623,2683,98198,zip,WA,WA,Des Moines,"Seattle-Tacoma-Bellevue, WA",King County,6/30/2025,2125.214286
98351,2684,95660,zip,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,6/30/2025,2226.388889
98122,2685,95341,zip,CA,CA,Merced,"Merced, CA",Merced County,6/30/2025,2058.333333
77942,2686,46062,zip,IN,IN,Noblesville,"Indianapolis-Carmel-Anderson, IN",Hamilton County,6/30/2025,1990.7
97731,2687,94523,zip,CA,CA,Pleasant Hill,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,6/30/2025,2813.072222
96978,2688,92660,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6/30/2025,4196.257595
67425,2689,22901,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County,6/30/2025,1866.40503
88913,2690,71107,zip,LA,LA,Shreveport,"Shreveport-Bossier City, LA",Caddo Parish,6/30/2025,1294.444444
92002,2691,77520,zip,TX,TX,Baytown,"Houston-The Woodlands-Sugar Land, TX",Harris County,6/30/2025,1278.218254
64938,2692,17112,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County,6/30/2025,1541.833333
78007,2693,46168,zip,IN,IN,Plainfield,"Indianapolis-Carmel-Anderson, IN",Hendricks County,6/30/2025,1772.339438
67232,2694,22314,zip,VA,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria City,6/30/2025,2773.569699
69847,2695,28311,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,6/30/2025,1431.388889
96795,2696,92311,zip,CA,CA,Barstow,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6/30/2025,1490.75
99626,2697,98203,zip,WA,WA,Everett,"Seattle-Tacoma-Bellevue, WA",Snohomish County,6/30/2025,2213.759921
66837,2699,21227,zip,MD,MD,Halethorpe,"Baltimore-Columbia-Towson, MD",Baltimore County,6/30/2025,1773.670635
85535,2700,62521,zip,IL,IL,Decatur,"Decatur, IL",Macon County,6/30/2025,1216.25
67121,2700,22031,zip,VA,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,6/30/2025,2507.179193
70931,2702,30161,zip,GA,GA,Rome,"Rome, GA",Floyd County,6/30/2025,1339.583333
92628,2704,78717,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Williamson County,6/30/2025,1638.26694
89006,2705,71291,zip,LA,LA,West Monroe,"Monroe, LA",Ouachita Parish,6/30/2025,1214.5
84492,2706,60441,zip,IL,IL,Lockport,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,6/30/2025,1938.177778
77682,2707,45458,zip,OH,OH,Centerville,"Dayton-Kettering, OH",Montgomery County,6/30/2025,1822.97619
73031,2708,34207,zip,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,6/30/2025,1664.133117
97704,2709,94404,zip,CA,CA,Foster City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,6/30/2025,3955.686067
99808,2710,98444,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",Pierce County,6/30/2025,1594.797203
77767,2711,45701,zip,OH,OH,Athens,"Athens, OH",Athens County,6/30/2025,774.0289855
96043,2712,90062,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2878.666667
73144,2713,34608,zip,FL,FL,Spring Hill,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,6/30/2025,2023.819048
69389,2714,27530,zip,NC,NC,Goldsboro,"Goldsboro, NC",Wayne County,6/30/2025,1440.138889
72029,2714,32507,zip,FL,FL,,"Pensacola-Ferry Pass-Brent, FL",Escambia County,6/30/2025,2077.569597
99608,2716,98168,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,6/30/2025,2042.677778
70623,2716,29642,zip,SC,SC,Easley,"Greenville-Anderson, SC",Pickens County,6/30/2025,1949.35
88046,2718,68521,zip,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,6/30/2025,1547.896825
94641,2720,84663,zip,UT,UT,Springville,"Provo-Orem, UT",Utah County,6/30/2025,1653.026984
94739,2721,85023,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6/30/2025,1355.522883
94404,2721,84037,zip,UT,UT,Kaysville,"Ogden-Clearfield, UT",Davis County,6/30/2025,2189.666667
61636,2723,10022,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,6/30/2025,4511.470655
98927,2724,96793,zip,HI,HI,Wailuku,"Kahului-Wailuku-Lahaina, HI",Maui County,6/30/2025,2955.833333
92306,2725,78210,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,6/30/2025,1443.795238
96788,2726,92301,zip,CA,CA,Adelanto,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6/30/2025,2038.611111
99828,2727,98502,zip,WA,WA,,"Olympia-Lacey-Tumwater, WA",Thurston County,6/30/2025,2163.791667
90636,2729,75032,zip,TX,TX,Rockwall,"Dallas-Fort Worth-Arlington, TX",Rockwall County,6/30/2025,1891.288261
97537,2730,94063,zip,CA,CA,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,6/30/2025,3850.604898
96111,2731,90260,zip,CA,CA,Lawndale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2740.111111
82256,2732,55406,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,6/30/2025,1517.277778
98542,2734,96002,zip,CA,CA,Redding,"Redding, CA",Shasta County,6/30/2025,1699.488889
84613,2735,60611,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,6/30/2025,2754.550614
60462,2736,6824,zip,CT,CT,Fairfield,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,6/30/2025,3218.466667
62974,2737,13126,zip,NY,NY,Oswego,"Syracuse, NY",Oswego County,6/30/2025,1561.666667
76955,2738,44039,zip,OH,OH,North Ridgeville,"Cleveland-Elyria, OH",Lorain County,6/30/2025,1988.916667
67603,2739,23228,zip,VA,VA,Lakeside,"Richmond, VA",Henrico County,6/30/2025,1589.833333
79123,2740,48312,zip,MI,MI,Sterling Heights,"Detroit-Warren-Dearborn, MI",Macomb County,6/30/2025,2137.5
96473,2741,91722,zip,CA,CA,Covina,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,3021.666667
88994,2742,71270,zip,LA,LA,Ruston,"Ruston, LA",Lincoln Parish,6/30/2025,1285.634921
58458,2743,1701,zip,MA,MA,Framingham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,6/30/2025,2483.333333
72949,2744,33990,zip,FL,FL,Cape Coral,"Cape Coral-Fort Myers, FL",Lee County,6/30/2025,2069.722222
93304,2745,80228,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,6/30/2025,2004.820402
81324,2745,53402,zip,WI,WI,Caledonia,"Racine, WI",Racine County,6/30/2025,1037.5
70795,2747,30008,zip,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,6/30/2025,1946.824603
69817,2748,28270,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,6/30/2025,1667.023634
70231,2749,28792,zip,NC,NC,Hendersonville,"Asheville, NC",Henderson County,6/30/2025,1790.416667
74490,2749,37814,zip,TN,TN,Morristown,"Morristown, TN",Hamblen County,6/30/2025,1441.666667
84650,2749,60653,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,6/30/2025,2023.510379
93303,2752,80227,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,6/30/2025,1797.605878
97701,2753,94401,zip,CA,CA,San Mateo,"San Francisco-Oakland-Berkeley, CA",San Mateo County,6/30/2025,3420.169516
71863,2755,32209,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,6/30/2025,1229.635714
75714,2756,40511,zip,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County,6/30/2025,1861.611111
97568,2757,94114,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,6/30/2025,4233.206488
82110,2758,55109,zip,MN,MN,Maplewood,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,6/30/2025,1409.933333
88918,2760,71112,zip,LA,LA,Bossier City,"Shreveport-Bossier City, LA",Bossier Parish,6/30/2025,1448.119658
64846,2760,17013,zip,PA,PA,Carlisle,"Harrisburg-Carlisle, PA",Cumberland County,6/30/2025,1420.162037
91195,2762,76021,zip,TX,TX,Bedford,"Dallas-Fort Worth-Arlington, TX",Tarrant County,6/30/2025,1487.439474
72843,2763,33830,zip,FL,FL,Bartow,"Lakeland-Winter Haven, FL",Polk County,6/30/2025,1784.083333
77005,2764,44105,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,6/30/2025,1276.965608
59110,2765,3301,zip,NH,NH,Concord,"Concord, NH",Merrimack County,6/30/2025,2006.666667
72402,2766,33073,zip,FL,FL,Coconut Creek,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6/30/2025,2476.709402
67604,2767,23229,zip,VA,VA,Henrico,"Richmond, VA",Henrico County,6/30/2025,2079.869048
73011,2768,34120,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,6/30/2025,3223.96633
65725,2769,19047,zip,PA,PA,Langhorne,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,6/30/2025,2259.75
95077,2770,85741,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,6/30/2025,1585.173611
85937,2771,63119,zip,MO,MO,Webster Groves,"St. Louis, MO-IL",Saint Louis County,6/30/2025,1593.5
93330,2772,80260,zip,CO,CO,Federal Heights,"Denver-Aurora-Lakewood, CO",Adams County,6/30/2025,1614.155303
67819,2773,23831,zip,VA,VA,Chester,"Richmond, VA",Chesterfield County,6/30/2025,1780.7875
65685,2774,19002,zip,PA,PA,Ambler,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,6/30/2025,2389.444444
73219,2775,34785,zip,FL,FL,Wildwood,"The Villages, FL",Sumter County,6/30/2025,1828.833333
65808,2776,19141,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,6/30/2025,1115.883333
72444,2777,33141,zip,FL,FL,Miami Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,6/30/2025,2564.493878
67721,2778,23453,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,6/30/2025,1918.592593
75572,2779,40218,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,6/30/2025,1524.933333
70566,2780,29577,zip,SC,SC,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,6/30/2025,1927.538095
99159,2781,97266,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,6/30/2025,1975.504274
82542,2782,55987,zip,MN,MN,Winona,"Winona, MN",Winona County,6/30/2025,932.5
90640,2784,75038,zip,TX,TX,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,6/30/2025,1594.123806
69824,2785,28278,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,6/30/2025,2014.212963
73411,2787,35244,zip,AL,AL,Hoover,"Birmingham-Hoover, AL",Shelby County,6/30/2025,1473.208277
94756,2788,85040,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6/30/2025,1868.535354
91745,2789,77096,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,6/30/2025,1588.071337
94911,2790,85335,zip,AZ,AZ,El Mirage,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6/30/2025,1978.104762
96665,2791,92123,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6/30/2025,3202.180051
64937,2792,17111,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County,6/30/2025,1768.174603
84614,2793,60612,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,6/30/2025,2339.804657
92836,2794,79107,zip,TX,TX,Amarillo,"Amarillo, TX",Potter County,6/30/2025,1053
89387,2797,72120,zip,AR,AR,Sherwood,"Little Rock-North Little Rock-Conway, AR",Pulaski County,6/30/2025,1485.063492
94279,2798,83706,zip,ID,ID,Boise,"Boise City, ID",Ada County,6/30/2025,1945.316364
94763,2799,85048,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6/30/2025,2085.017587
89317,2800,72032,zip,AR,AR,Conway,"Little Rock-North Little Rock-Conway, AR",Faulkner County,6/30/2025,1422.559524
91176,2801,76002,zip,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,6/30/2025,2378.831439
99761,2802,98375,zip,WA,WA,Puyallup,"Seattle-Tacoma-Bellevue, WA",Pierce County,6/30/2025,2938.041667
88479,2803,70115,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,6/30/2025,1869.984127
95792,2804,89081,zip,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,6/30/2025,1925.66572
73033,2805,34209,zip,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,6/30/2025,2462.056878
59003,2806,3038,zip,NH,NH,Derry,"Boston-Cambridge-Newton, MA-NH",Rockingham County,6/30/2025,2243.994444
75574,2807,40220,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,6/30/2025,1393.142857
97006,2808,92706,zip,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6/30/2025,2876.866667
78733,2809,47714,zip,IN,IN,Evansville,"Evansville, IN-KY",Vanderburgh County,6/30/2025,1050.768519
93211,2810,80021,zip,CO,CO,Westminster,"Denver-Aurora-Lakewood, CO",Jefferson County,6/30/2025,1939.966236
91044,2811,75701,zip,TX,TX,Tyler,"Tyler, TX",Smith County,6/30/2025,1563.333333
71036,2813,30316,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,6/30/2025,2009.290699
71793,2813,32114,zip,FL,FL,Daytona Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,6/30/2025,1581.78254
78759,2815,47802,zip,IN,IN,Terre Haute,"Terre Haute, IN",Vigo County,6/30/2025,1080.277778
62687,2816,12590,zip,NY,NY,Wappingers Falls,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,6/30/2025,2408.75
60912,2817,8016,zip,NJ,NJ,Burlington Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,6/30/2025,2063.333333
69876,2818,28348,zip,NC,NC,Hope Mills,"Fayetteville, NC",Cumberland County,6/30/2025,1510.566667
65799,2819,19132,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,6/30/2025,1320.834175
98136,2820,95356,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,6/30/2025,1931.104762
81291,2821,53211,zip,WI,WI,Shorewood,"Milwaukee-Waukesha, WI",Milwaukee County,6/30/2025,1472.737172
78907,2822,48021,zip,MI,MI,Eastpointe,"Detroit-Warren-Dearborn, MI",Macomb County,6/30/2025,1385.070767
95826,2823,89130,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,6/30/2025,1939.99183
95213,2824,86442,zip,AZ,AZ,Bullhead City,"Lake Havasu City-Kingman, AZ",Mohave County,6/30/2025,1441.559524
96267,2825,91006,zip,CA,CA,Arcadia,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,3772.857143
96550,2826,91915,zip,CA,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6/30/2025,3449.178467
93552,2827,80817,zip,CO,CO,Fountain,"Colorado Springs, CO",El Paso County,6/30/2025,2054.904167
99826,2828,98499,zip,WA,WA,Lakewood,"Seattle-Tacoma-Bellevue, WA",Pierce County,6/30/2025,1833.796296
97752,2829,94545,zip,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,6/30/2025,2636.085185
67595,2831,23220,zip,VA,VA,Richmond,"Richmond, VA",Richmond City,6/30/2025,1897.926031
91687,2832,77038,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,6/30/2025,1848.888889
91666,2832,77017,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,6/30/2025,1211.111111
76479,2834,43035,zip,OH,OH,Lewis Center,"Columbus, OH",Delaware County,6/30/2025,2050.400673
78523,2836,47304,zip,IN,IN,Muncie,"Muncie, IN",Delaware County,6/30/2025,1342.833333
72902,2837,33909,zip,FL,FL,Cape Coral,"Cape Coral-Fort Myers, FL",Lee County,6/30/2025,2099.102381
71475,2838,31210,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,6/30/2025,1125.958333
74287,2839,37312,zip,TN,TN,Cleveland,"Cleveland, TN",Bradley County,6/30/2025,1424.603175
70420,2840,29349,zip,SC,SC,Inman,"Spartanburg, SC",Spartanburg County,6/30/2025,1661.444444
67224,2841,22306,zip,VA,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,6/30/2025,2055.62549
98541,2842,96001,zip,CA,CA,Redding,"Redding, CA",Shasta County,6/30/2025,1594.337302
93282,2843,80205,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,6/30/2025,2021.304695
66582,2845,20723,zip,MD,MD,Laurel,"Baltimore-Columbia-Towson, MD",Howard County,6/30/2025,2173.843508
91840,2846,77320,zip,TX,TX,Huntsville,"Huntsville, TX",Walker County,6/30/2025,1357.015873
96496,2847,91754,zip,CA,CA,Monterey Park,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2389.166667
70870,2848,30092,zip,GA,GA,Peachtree Corners,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,6/30/2025,1541.480093
85103,2850,61704,zip,IL,IL,Bloomington,"Bloomington, IL",McLean County,6/30/2025,1638.563492
96508,2850,91768,zip,CA,CA,Pomona,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,2070.833333
72828,2852,33803,zip,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County,6/30/2025,1638.011111
78051,2853,46239,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,6/30/2025,1982.77381
65819,2854,19152,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,6/30/2025,1689.583333
77223,2855,44601,zip,OH,OH,Alliance,"Canton-Massillon, OH",Stark County,6/30/2025,858
72933,2856,33952,zip,FL,FL,Port Charlotte,"Punta Gorda, FL",Charlotte County,6/30/2025,1747.482143
91741,2858,77092,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,6/30/2025,1542.677249
93196,2859,80004,zip,CO,CO,Arvada,"Denver-Aurora-Lakewood, CO",Jefferson County,6/30/2025,1920.339031
82283,2860,55433,zip,MN,MN,Coon Rapids,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,6/30/2025,1670.841991
63633,2861,14612,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,6/30/2025,1336.722222
82223,2863,55372,zip,MN,MN,Prior Lake,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,6/30/2025,2276.388889
79124,2865,48313,zip,MI,MI,Sterling Heights,"Detroit-Warren-Dearborn, MI",Macomb County,6/30/2025,1721.666667
72574,2865,33407,zip,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,6/30/2025,2363.925685
78924,2868,48042,zip,MI,MI,Macomb,"Detroit-Warren-Dearborn, MI",Macomb County,6/30/2025,2164.5
100195,2869,99337,zip,WA,WA,Kennewick,"Kennewick-Richland, WA",Benton County,6/30/2025,2547.5
84138,2870,59701,zip,MT,MT,Butte,"Butte-Silver Bow, MT",Silver Bow County,6/30/2025,1634.444444
80713,2871,51501,zip,IA,IA,Council Bluffs,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,6/30/2025,1355.898962
66822,2872,21212,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,6/30/2025,1862.814815
81299,2873,53219,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,6/30/2025,1265.972222
66835,2874,21225,zip,MD,MD,Brooklyn Park,"Baltimore-Columbia-Towson, MD",Anne Arundel County,6/30/2025,1428.944444
71521,2875,31406,zip,GA,GA,Savannah,"Savannah, GA",Chatham County,6/30/2025,1696.333333
76589,2875,43221,zip,OH,OH,Upper Arlington,"Columbus, OH",Franklin County,6/30/2025,2004.916667
77045,2877,44145,zip,OH,OH,Westlake,"Cleveland-Elyria, OH",Cuyahoga County,6/30/2025,2259.511111
96559,2878,91941,zip,CA,CA,La Mesa,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6/30/2025,2770.8372
72887,2879,33884,zip,FL,FL,Winter Haven,"Lakeland-Winter Haven, FL",Polk County,6/30/2025,1931.435185
76570,2880,43201,zip,OH,OH,Columbus,"Columbus, OH",Franklin County,6/30/2025,1483.66997
60396,2881,6614,zip,CT,CT,Stratford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,6/30/2025,2158.333333
79782,2882,49506,zip,MI,MI,East Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,6/30/2025,1860.907407
72389,2883,33060,zip,FL,FL,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6/30/2025,2234.236842
96095,2884,90230,zip,CA,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6/30/2025,3015.240741
66629,2885,20782,zip,MD,MD,Hyattsville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,6/30/2025,1909.602944
70127,2886,28677,zip,NC,NC,Statesville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,6/30/2025,1638.722222
96936,2887,92595,zip,CA,CA,Wildomar,"Riverside-San Bernardino-Ontario, CA",Riverside County,6/30/2025,2597.232143
73051,2888,34232,zip,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,6/30/2025,2608.069444
71519,2889,31404,zip,GA,GA,Savannah,"Savannah, GA",Chatham County,6/30/2025,1856.915205
92211,2890,78023,zip,TX,TX,Helotes,"San Antonio-New Braunfels, TX",Bexar County,6/30/2025,1868.305556
99181,2891,97304,zip,OR,OR,Salem,"Salem, OR",Polk County,6/30/2025,1786.388889
70872,2892,30094,zip,GA,GA,Conyers,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County,6/30/2025,1945.115741
99490,2894,98002,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,6/30/2025,1989.992521
81646,2895,54311,zip,WI,WI,Green Bay,"Green Bay, WI",Brown County,6/30/2025,1049.5
61624,2896,10010,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,6/30/2025,5010.49092
65694,2897,19013,zip,PA,PA,Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,6/30/2025,1352.436508
60561,2898,7050,zip,NJ,NJ,Orange,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,6/30/2025,1951.666667
98236,2899,95482,zip,CA,CA,Ukiah,"Ukiah, CA",Mendocino County,6/30/2025,1826.388889
99131,2900,97217,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,6/30/2025,1825.273017
78995,2901,48124,zip,MI,MI,Dearborn,"Detroit-Warren-Dearborn, MI",Wayne County,6/30/2025,1693.333333
97414,2902,93703,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,6/30/2025,1498.611111
88474,2902,70094,zip,LA,LA,Westwego,"New Orleans-Metairie, LA",Jefferson Parish,6/30/2025,1549.444444
72297,2904,32909,zip,FL,FL,Palm Bay,"Palm Bay-Melbourne-Titusville, FL",Brevard County,6/30/2025,2018.798643
